timestamp,m1_pos,m1_vel,m1_torque,m2_pos,m2_vel,m2_torque,ch6_max,ch7_max,ch6_new,ch7_new,m1_label,m2_label
8225,-9.130246,3.657007,-0.007812,18.530664,0.859029,0.0,3.578966,3.439182,1.0,1.0,1,2
8227,-9.088829,5.105084,-0.003906,18.533541,0.441786,0.003906,3.578966,3.439182,1.0,1.0,1,2
8228,-9.048562,4.687841,0.0,18.533924,0.073631,0.0,3.578966,3.439182,1.0,1.0,1,2
8235,-9.003693,5.375064,0.0,18.533924,0.26998,0.0,3.578966,3.439182,1.0,1.0,1,2
8255,-8.950579,6.258636,-0.003906,18.534307,0.392699,0.0,3.578966,3.439182,1.0,1.0,1,2
8256,-8.889028,6.724967,0.007812,18.53565,0.441786,0.0,3.578966,3.439182,1.0,1.0,1,2
8266,-8.842433,5.227802,0.003906,18.537567,0.245437,0.0,3.578966,3.439182,1.0,1.0,1,2
8268,-8.79488,5.473239,-0.007812,18.544086,1.178096,-0.003906,3.578966,3.439182,1.0,1.0,1,2
8285,-8.733712,7.559451,-0.011719,18.557508,1.178096,0.0,3.578966,3.439182,1.0,1.0,1,2
8287,-8.669861,6.577704,0.003906,18.574766,2.67526,-0.003906,3.578966,3.439182,1.0,1.0,1,2
8301,-8.615979,6.724967,0.007812,18.593941,2.699804,0.0,3.578966,3.439182,1.0,1.0,1,2
8318,-8.551361,6.970403,0.0,18.616184,2.282562,0.0,3.578966,3.439182,1.0,1.0,1,2
8320,-8.49192,6.037744,-0.003906,18.635551,2.159843,0.0,3.578966,3.439182,1.0,1.0,1,2
8322,-8.440722,6.970403,-0.007812,18.653191,2.577086,0.0,3.578966,3.439182,1.0,1.0,1,2
8330,-8.372844,8.025781,0.0,18.672941,2.380736,-0.003906,3.578966,3.439182,1.0,1.0,1,2
8349,-8.309567,6.356811,0.011719,18.697485,3.239765,0.0,3.578966,3.439182,1.0,1.0,1,2
8351,-8.25722,5.939569,0.0,18.730848,3.853357,-0.003906,3.578966,3.439182,1.0,1.0,1,2
8361,-8.208516,6.135918,-0.003906,18.764404,4.614211,-0.007812,3.578966,3.439182,1.0,1.0,1,2
8384,-8.153869,5.718676,0.0,18.806398,5.252346,0.003906,3.578966,3.439182,1.0,1.0,1,2
8386,-8.100754,5.669589,-0.003906,18.846664,3.902444,0.003906,3.578966,3.439182,1.0,1.0,1,2
8388,-8.039587,7.338558,0.0,18.881563,3.828813,0.0,3.578966,3.439182,1.0,1.0,1,2
8391,-7.990883,5.105084,0.011719,18.910707,3.411571,0.003906,3.578966,3.439182,1.0,1.0,1,2
8415,-7.951575,4.123337,0.003906,18.944456,3.706095,0.0,3.578966,3.439182,1.0,1.0,1,2
8416,-7.916485,4.491492,-0.003906,18.974752,3.288852,0.0,3.578966,3.439182,1.0,1.0,1,2
8422,-7.86989,5.227802,-0.007812,19.000446,2.822522,0.003906,3.578966,3.439182,1.0,1.0,1,2
8440,-7.825597,4.933278,-0.003906,19.020771,2.577086,0.0,3.578966,3.439182,1.0,1.0,1,2
8442,-7.780728,5.129628,0.0,19.044548,3.239765,0.0,3.578966,3.439182,1.0,1.0,1,2
8443,-7.735476,4.933278,0.0,19.075228,3.730638,0.003906,3.578966,3.439182,1.0,1.0,1,2
8456,-7.689648,5.252346,0.003906,19.103415,3.853357,0.0,3.578966,3.439182,1.0,1.0,1,2
8485,-7.647847,3.657007,0.003906,19.133135,3.14159,0.003906,3.578966,3.439182,1.0,1.0,1,2
8487,-7.619468,3.018872,0.0,19.159405,2.626173,0.003906,3.578966,3.439182,1.0,1.0,1,2
8489,-7.593007,3.33794,-0.003906,19.180496,2.650717,0.003906,3.578966,3.439182,1.0,1.0,1,2
8490,-7.558493,4.07425,-0.007812,19.199287,2.380736,-0.003906,3.578966,3.439182,1.0,1.0,1,2
8505,-7.513815,4.786016,0.0,19.223257,3.264308,-0.007812,3.578966,3.439182,1.0,1.0,1,2
8507,-7.471247,4.295143,0.003906,19.258537,4.147881,0.0,3.578966,3.439182,1.0,1.0,1,2
8527,-7.4375,3.043416,0.003906,19.301105,5.031453,-0.003906,3.578966,3.439182,1.0,1.0,1,2
8529,-7.411231,3.166134,0.003906,19.339264,5.129628,0.0,3.578966,3.439182,1.0,1.0,1,2
8546,-7.382085,3.239765,0.0,19.377996,3.755182,0.003906,3.578966,3.439182,1.0,1.0,1,2
8548,-7.351597,2.994328,0.0,19.412703,4.025162,0.0,3.578966,3.439182,1.0,1.0,1,2
8549,-7.330697,2.135299,0.003906,19.440123,3.828813,0.0,3.578966,3.439182,1.0,1.0,1,2
8571,-7.318041,0.73631,0.0,19.470226,3.190677,0.0,3.578966,3.439182,1.0,1.0,1,2
8572,-7.307878,1.055378,-0.003906,19.497072,2.822522,0.0,3.578966,3.439182,1.0,1.0,1,2
8583,-7.297908,1.227184,0.0,19.522573,2.822522,-0.003906,3.578966,3.439182,1.0,1.0,1,2
8599,-7.289662,1.325358,-0.007812,19.544624,2.650717,0.0,3.578966,3.439182,1.0,1.0,1,2
8600,-7.273939,2.258018,-0.007812,19.572044,3.436114,-0.003906,3.578966,3.439182,1.0,1.0,1,2
8602,-7.253614,2.40528,-0.007812,19.60675,4.663298,0.0,3.578966,3.439182,1.0,1.0,1,2
8612,-7.227345,3.362483,0.0,19.647785,4.81056,0.0,3.578966,3.439182,1.0,1.0,1,2
8630,-7.188228,5.055996,-0.007812,19.687284,4.172424,0.0,3.578966,3.439182,1.0,1.0,0,2
8631,-7.147961,4.589667,0.007812,19.717964,3.632463,0.003906,3.578966,3.439182,1.0,1.0,0,2
8640,-7.114406,2.552542,0.011719,19.743851,2.650717,0.003906,3.578966,3.439182,1.0,1.0,0,2
8643,-7.096956,0.809941,0.007812,19.762451,1.963494,0.0,3.578966,3.439182,1.0,1.0,0,2
8662,-7.09408,-0.392699,0.003906,19.774723,1.079922,0.003906,3.578966,3.439182,1.0,1.0,0,0
8663,-7.096381,-0.343611,0.0,19.77779,0.539961,0.0,3.578966,3.439182,1.0,1.0,0,0
8673,-7.096381,0.098175,0.0,19.77894,0.441786,0.0,3.578966,3.439182,1.0,1.0,0,0
8693,-7.095231,0.294524,0.003906,19.781626,1.129009,0.0,3.578966,3.439182,1.0,1.0,0,0
8695,-7.092738,0.245437,0.0,19.789679,0.883572,0.003906,3.578966,3.439182,1.0,1.0,0,0
8696,-7.089862,0.368155,0.0,19.801374,1.20264,0.0,3.578966,3.439182,1.0,1.0,0,0
8705,-7.086986,0.049087,0.0,19.814413,2.012581,-0.003906,3.578966,3.439182,1.0,1.0,0,0
8724,-7.086027,0.024544,0.0,19.830137,2.012581,0.0,3.578966,3.439182,1.0,1.0,0,0
8725,-7.086218,0.0,0.0,19.846628,2.037125,-0.003906,3.578966,3.439182,1.0,1.0,0,0
8737,-7.086218,-0.319068,0.003906,19.86331,2.012581,0.0,3.578966,3.439182,1.0,1.0,0,0
8755,-7.086027,0.073631,0.003906,19.878649,0.883572,0.0,3.578966,3.439182,1.0,1.0,0,0
8758,-7.086218,-0.220893,0.0,19.886318,1.153553,0.0,3.578966,3.439182,1.0,1.0,0,0
8762,-7.08641,0.098175,0.0,19.893797,1.129009,0.0,3.578966,3.439182,1.0,1.0,0,0
8767,-7.087369,-0.024544,0.0,19.896482,0.515417,0.0,3.578966,3.439182,1.0,1.0,0,0
8786,-7.088328,-0.294524,0.0,19.897633,0.392699,0.0,3.578966,3.439182,1.0,1.0,0,0
8788,-7.089478,-0.589048,0.0,19.898783,0.294524,0.003906,3.578966,3.439182,1.0,1.0,0,0
8798,-7.090437,-0.368155,-0.003906,19.901466,0.589048,0.0,3.578966,3.439182,1.0,1.0,0,0
8819,-7.091396,-0.245437,0.003906,19.906452,1.20264,0.0,3.578966,3.439182,1.0,1.0,0,0
8821,-7.094464,-0.539961,0.003906,19.91489,1.497164,0.0,3.578966,3.439182,1.0,1.0,0,0
8822,-7.101367,-0.981747,0.0,19.925053,0.908116,0.003906,3.578966,3.439182,1.0,1.0,0,0
8830,-7.106352,-0.392699,0.0,19.931763,0.957203,-0.003906,3.578966,3.439182,1.0,1.0,0,0
8849,-7.106352,-0.196349,-0.003906,19.939817,0.981747,0.0,3.578966,3.439182,1.0,1.0,0,0
8851,-7.106352,-0.196349,-0.003906,19.945953,0.785398,0.0,3.578966,3.439182,1.0,1.0,0,0
8860,-7.10616,0.122718,0.003906,19.946337,0.098175,0.0,3.578966,3.439182,1.0,1.0,0,0
8862,-7.106352,-0.196349,0.0,19.94557,0.122718,0.0,3.578966,3.439182,1.0,1.0,0,0
8881,-7.10616,0.147262,-0.003906,19.945377,-0.098175,0.0,3.578966,3.439182,1.0,1.0,0,0
8883,-7.106352,-0.171806,0.0,19.945377,0.245437,0.0,3.578966,3.439182,1.0,1.0,0,0
8897,-7.106352,0.0,0.0,19.94557,0.294524,0.0,3.578966,3.439182,1.0,1.0,0,0
8911,-7.106352,0.0,0.0,19.944994,0.024544,0.0,3.578966,3.439182,1.0,1.0,0,0
8913,-7.10616,-0.147262,0.003906,19.944035,0.0,0.0,3.578966,3.439182,1.0,1.0,0,0
8915,-7.10501,0.392699,0.0,19.944035,0.294524,0.0,3.578966,3.439182,1.0,1.0,0,0
8929,-7.105202,-0.245437,-0.003906,19.944035,0.589048,0.0,3.578966,3.439182,1.0,1.0,0,0
8942,-7.105393,0.049087,0.0,19.943844,-0.122718,0.0,3.578966,3.439182,1.0,1.0,0,0
8943,-7.105968,-0.245437,-0.007812,19.944035,0.024544,0.0,3.578966,3.439182,1.0,1.0,0,0
8953,-7.10616,0.0,0.0,19.944994,0.539961,0.0,3.578966,3.439182,1.0,1.0,0,0
8973,-7.10616,-0.147262,0.003906,19.944611,0.0,0.0,3.578966,3.439182,1.0,1.0,0,0
8975,-7.106544,-0.245437,-0.003906,19.944035,0.024544,0.0,3.578966,3.439182,1.0,1.0,0,0
8976,-7.106736,0.171806,0.0,19.944035,0.0,0.0,3.578966,3.439182,1.0,1.0,0,0
8985,-7.107886,-0.245437,0.0,19.944035,0.245437,0.0,3.578966,3.439182,1.0,1.0,0,0
9005,-7.108845,-0.147262,0.0,19.942118,-0.098175,0.0,3.578966,3.439182,1.0,1.0,0,0
9007,-7.10942,-0.196349,0.0,19.939817,0.073631,-0.003906,3.578966,3.439182,1.0,1.0,0,0
9018,-7.110187,-0.343611,0.003906,19.939817,0.294524,0.003906,3.578966,3.439182,1.0,1.0,0,0
9037,-7.111913,-0.441786,0.003906,19.939434,0.098175,0.003906,3.578966,3.439182,1.0,1.0,2,0
9038,-7.114406,-0.687223,0.0,19.938091,0.171806,0.0,3.578966,3.439182,1.0,1.0,2,0
9039,-7.122842,-1.644426,0.003906,19.935022,-0.589048,0.0,3.578966,3.439182,1.0,1.0,2,0
9047,-7.144701,-3.264308,0.007812,19.926586,-1.644426,0.003906,3.578966,3.439182,1.0,1.0,2,0
9067,-7.179024,-4.049706,0.0,19.907028,-2.110756,0.0,3.578966,3.439182,1.0,1.0,2,1
9068,-7.209129,-3.264308,-0.003906,19.874432,-4.565123,0.007812,3.578966,3.439182,1.0,1.0,2,1
9079,-7.22907,-2.086212,0.0,19.827644,-5.350521,0.007812,3.578966,3.439182,1.0,1.0,2,1
9099,-7.248629,-2.527998,0.0,19.776257,-5.325977,0.0,3.578966,3.439182,1.0,1.0,2,1
9100,-7.27183,-2.773435,0.0,19.725826,-5.473239,0.0,3.578966,3.439182,1.0,1.0,2,1
9101,-7.300017,-3.460658,0.003906,19.674629,-5.571414,0.0,3.578966,3.439182,1.0,1.0,2,1
9111,-7.335299,-4.638754,0.011719,19.63283,-5.129628,-0.003906,3.578966,3.439182,1.0,1.0,2,1
9141,-7.379209,-5.841394,0.003906,19.593328,-4.540579,0.0,3.578966,3.439182,1.0,1.0,2,1
9143,-7.429638,-6.553161,0.0,19.557472,-3.853357,0.0,3.578966,3.439182,1.0,1.0,2,1
9145,-7.493107,-7.976694,0.0,19.51759,-5.129628,0.0,3.578966,3.439182,1.0,1.0,2,1
9161,-7.560027,-6.626791,-0.007812,19.475405,-4.761473,0.0,3.578966,3.439182,1.0,1.0,2,1
9163,-7.621002,-7.363102,0.007812,19.435904,-3.976075,0.0,3.578966,3.439182,1.0,1.0,2,1
9164,-7.689456,-8.467567,0.003906,19.398514,-4.147881,0.0,3.578966,3.439182,1.0,1.0,2,1
9172,-7.761169,-8.123956,-0.007812,19.361891,-3.926988,0.0,3.578966,3.439182,1.0,1.0,2,1
9195,-7.835567,-7.95215,-0.003906,19.326799,-3.313396,0.0,3.578966,3.439182,1.0,1.0,2,1
9197,-7.902679,-7.853975,0.003906,19.297655,-3.067959,0.0,3.578966,3.439182,1.0,1.0,2,1
9203,-7.95982,-7.731257,0.003906,19.274261,-2.454367,0.0,3.578966,3.439182,1.0,1.0,2,1
9224,-8.036136,-9.768382,-0.003906,19.247992,-2.822522,0.003906,3.578966,3.439182,1.0,1.0,2,1
9226,-8.111492,-8.393936,-0.007812,19.213285,-4.025162,0.0,3.578966,3.439182,1.0,1.0,2,1
9227,-8.186082,-8.884809,0.003906,19.170334,-5.375064,0.0,3.578966,3.439182,1.0,1.0,2,1
9235,-8.263931,-9.056615,0.007812,19.123165,-4.933278,0.0,3.578966,3.439182,1.0,1.0,2,1
9256,-8.343699,-9.940187,0.003906,19.081938,-3.853357,0.003906,3.578966,3.439182,1.0,1.0,2,1
9257,-8.426533,-9.032072,-0.007812,19.043589,-3.8779,0.0,3.578966,3.439182,1.0,1.0,2,1
9267,-8.498247,-8.099412,0.003906,19.006582,-3.976075,0.003906,3.578966,3.439182,1.0,1.0,2,1
9268,-8.563633,-8.639373,0.007812,18.969191,-4.417861,0.0,3.578966,3.439182,1.0,1.0,2,1
9286,-8.635921,-8.565742,-0.003906,18.935827,-3.951531,-0.007812,3.578966,3.439182,1.0,1.0,2,1
9287,-8.70706,-7.903063,-0.007812,18.901888,-3.976075,0.0,3.578966,3.439182,1.0,1.0,2,1
9297,-8.775897,-6.945859,-0.007812,18.866222,-4.196968,0.0,3.578966,3.439182,1.0,1.0,2,1
9330,-8.831696,-6.209549,0.007812,18.827106,-4.638754,0.003906,3.578966,3.439182,1.0,1.0,2,1
9332,-8.893822,-7.780344,0.003906,18.788757,-4.147881,0.0,3.578966,3.439182,1.0,1.0,2,1
9333,-8.956715,-6.111374,-0.007812,18.755775,-3.60792,0.0,3.578966,3.439182,1.0,1.0,2,1
9334,-9.008103,-5.595957,-0.007812,18.725288,-3.33794,0.0,3.578966,3.439182,1.0,1.0,2,1
9350,-9.05604,-6.135918,0.0,18.691349,-3.706095,0.0,3.578966,3.439182,1.0,1.0,2,1
9352,-9.100333,-4.982366,0.0,18.651274,-4.516036,0.003906,3.578966,3.439182,1.0,1.0,2,1
9362,-9.133314,-3.976075,0.003906,18.608706,-5.227802,0.0,3.578966,3.439182,1.0,1.0,2,1
9379,-9.173581,-5.620501,0.007812,18.555975,-5.865938,0.0,3.578966,3.439182,1.0,1.0,2,1
9380,-9.226312,-6.307724,0.0,18.500561,-6.258636,0.0,3.578966,3.439182,1.0,1.0,2,1
9390,-9.28096,-5.620501,-0.007812,18.443804,-5.964112,0.0,3.578966,3.439182,1.0,1.0,2,1
9392,-9.319309,-3.828813,-0.007812,18.390881,-5.301434,-0.003906,3.578966,3.439182,1.0,1.0,2,1
9412,-9.349606,-3.779726,0.0,18.341026,-5.424152,0.007812,3.578966,3.439182,1.0,1.0,2,1
9414,-9.381435,-4.221512,0.003906,18.287146,-6.037744,0.0,3.578966,3.439182,1.0,1.0,2,1
9433,-9.418251,-4.614211,0.003906,18.230005,-6.0132,-0.007812,3.578966,3.439182,1.0,1.0,2,1
9435,-9.460435,-4.589667,0.0,18.176125,-5.718676,0.0,3.578966,3.439182,1.0,1.0,2,1
9452,-9.499168,-4.859647,0.003906,18.124544,-5.669589,0.0,3.578966,3.439182,1.0,1.0,2,1
9454,-9.536751,-5.055996,0.003906,18.083509,-5.006909,0.0,3.578966,3.439182,1.0,1.0,2,1
9456,-9.58488,-5.424152,-0.007812,18.043818,-3.558833,-0.003906,3.578966,3.439182,1.0,1.0,2,1
9476,-9.630323,-4.835104,-0.011719,18.007002,-3.902444,-0.003906,3.578966,3.439182,1.0,1.0,2,1
9478,-9.659661,-2.233474,0.0,17.970762,-4.07425,0.0,3.578966,3.439182,1.0,1.0,2,1
9486,-9.680753,-2.454367,0.0,17.934523,-3.534289,-0.003906,3.578966,3.439182,1.0,1.0,2,1
9517,-9.706831,-3.632463,0.003906,17.904034,-3.018872,0.0,3.578966,3.439182,1.0,1.0,2,1
9518,-9.739619,-4.123337,0.007812,17.88064,-1.889863,0.0,3.578966,3.439182,1.0,1.0,2,1
9520,-9.779886,-5.055996,0.003906,17.865877,-1.104465,-0.007812,3.578966,3.439182,1.0,1.0,2,0
9522,-9.817277,-3.779726,-0.003906,17.858589,-0.687223,0.0,3.578966,3.439182,1.0,1.0,2,0
9538,-9.842012,-2.601629,-0.007812,17.851686,-0.294524,0.0,3.578966,3.439182,1.0,1.0,2,0
9539,-9.86138,-2.061668,0.0,17.847469,-0.122718,0.0,3.578966,3.439182,1.0,1.0,0,0
9547,-9.878445,-2.012581,-0.003906,17.847086,-0.073631,0.0,3.578966,3.439182,1.0,1.0,0,0
9567,-9.892059,-1.693513,0.0,17.847277,0.441786,0.0,3.578966,3.439182,1.0,1.0,0,0
9568,-9.902797,-0.883572,-0.007812,17.847469,0.319068,0.0,3.578966,3.439182,1.0,1.0,0,0
9588,-9.910275,-0.687223,0.0,17.848427,0.589048,0.0,3.578966,3.439182,1.0,1.0,0,0
9590,-9.919478,-1.570795,0.0,17.849194,0.319068,0.0,3.578966,3.439182,1.0,1.0,0,0
9592,-9.928682,-0.883572,-0.007812,17.84977,0.392699,0.0,3.578966,3.439182,1.0,1.0,0,0
9612,-9.93271,-0.441786,-0.003906,17.84977,0.147262,0.0,3.578966,3.439182,1.0,1.0,0,0
9614,-9.934818,-0.024544,0.0,17.850153,0.073631,-0.003906,3.578966,3.439182,1.0,1.0,0,0
9629,-9.935586,-0.073631,0.0,17.850729,0.26998,0.0,3.578966,3.439182,1.0,1.0,0,0
9630,-9.936544,-0.122718,0.0,17.85092,0.171806,0.0,3.578966,3.439182,1.0,1.0,0,0
9632,-9.938654,-0.73631,0.0,17.851496,0.613592,0.0,3.578966,3.439182,1.0,1.0,0,0
9642,-9.941529,-0.392699,0.0,17.851686,0.26998,0.0,3.578966,3.439182,1.0,1.0,0,0
9662,-9.946898,-0.490873,0.007812,17.852646,0.441786,0.0,3.578966,3.439182,1.0,1.0,0,0
9663,-9.952076,-0.589048,0.0,17.853989,0.368155,0.0,3.578966,3.439182,1.0,1.0,0,0
9672,-9.956102,-0.859029,-0.003906,17.85533,0.147262,0.003906,3.578966,3.439182,1.0,1.0,0,0
9695,-9.960513,-0.564505,0.0,17.857248,0.245437,0.0,3.578966,3.439182,1.0,1.0,0,0
9697,-9.967607,-1.104465,0.0,17.860891,0.760854,0.0,3.578966,3.439182,1.0,1.0,0,0
9698,-9.97662,-0.638135,0.0,17.870094,1.791688,0.0,3.578966,3.439182,1.0,1.0,0,0
9714,-9.981796,-0.564505,0.0,17.890804,3.190677,0.0,3.578966,3.439182,1.0,1.0,0,0
9727,-9.983906,-0.417242,0.0,17.919374,3.264308,0.0,3.578966,3.439182,1.0,1.0,0,0
9729,-9.984289,-0.417242,0.0,17.945642,3.558833,0.0,3.578966,3.439182,1.0,1.0,0,0
9737,-9.984481,-0.294524,0.0,17.965969,1.423533,0.003906,3.578966,3.439182,1.0,1.0,0,0
9767,-9.984097,-0.220893,0.0,17.973446,0.392699,0.0,3.578966,3.439182,1.0,1.0,0,0
9768,-9.983331,0.0,0.0,17.972872,-0.049087,0.0,3.578966,3.439182,1.0,1.0,0,0
9769,-9.981796,0.392699,-0.007812,17.973255,0.589048,0.0,3.578966,3.439182,1.0,1.0,0,0
9771,-9.977578,0.73631,-0.003906,17.975748,0.687223,-0.003906,3.578966,3.439182,1.0,1.0,0,0
9787,-9.971251,0.613592,0.0,17.979198,0.662679,0.0,3.578966,3.439182,1.0,1.0,0,0
9789,-9.967799,0.245437,0.0,17.981884,0.490873,0.0,3.578966,3.439182,1.0,1.0,0,0
9796,-9.967799,0.049087,0.0,17.986101,1.055378,-0.003906,3.578966,3.439182,1.0,1.0,0,0
9798,-9.966265,0.098175,0.0,18.002785,2.650717,-0.003906,3.578966,3.439182,1.0,1.0,0,0
9817,-9.964348,0.122718,-0.007812,18.038448,4.663298,-0.003906,3.578966,3.439182,1.0,1.0,0,2
9819,-9.958979,0.687223,0.0,18.094248,7.363102,-0.003906,3.578966,3.439182,1.0,1.0,0,2
9829,-9.94709,1.570795,-0.007812,18.162317,8.050324,-0.003906,3.578966,3.439182,1.0,1.0,1,2
9849,-9.935586,1.546251,0.0,18.229429,9.179334,-0.003906,3.578966,3.439182,1.0,1.0,1,2
9851,-9.917562,2.012581,0.0,18.309772,8.590285,0.003906,3.578966,3.439182,1.0,1.0,1,2
9852,-9.898962,2.331649,-0.007812,18.380335,7.314014,0.003906,3.578966,3.439182,1.0,1.0,1,2
9862,-9.868091,3.853357,-0.003906,18.445337,7.657626,-0.007812,3.578966,3.439182,1.0,1.0,1,2
9880,-9.831658,4.196968,0.003906,18.507654,6.74951,0.0,3.578966,3.439182,1.0,1.0,1,2
9881,-9.791583,5.424152,0.003906,18.559811,6.28318,0.003906,3.578966,3.439182,1.0,1.0,1,2
9901,-9.750358,4.221512,0.0,18.611582,4.982366,0.003906,3.578966,3.439182,1.0,1.0,1,2
9903,-9.717952,3.264308,-0.003906,18.651657,3.583376,0.003906,3.578966,3.439182,1.0,1.0,1,2
9925,-9.685163,4.270599,-0.011719,18.679653,3.264308,0.003906,3.578966,3.439182,1.0,1.0,1,2
9926,-9.630515,6.724967,-0.011719,18.70784,3.436114,0.0,3.578966,3.439182,1.0,1.0,1,2
9927,-9.558993,7.731257,0.007812,18.738136,3.313396,0.0,3.578966,3.439182,1.0,1.0,1,2
9943,-9.498977,6.037744,0.0,18.777443,5.129628,-0.003906,3.578966,3.439182,1.0,1.0,1,2
9945,-9.451615,6.381355,0.0,18.817135,5.105084,0.0,3.578966,3.439182,1.0,1.0,1,2
9953,-9.396584,5.571414,-0.003906,18.860853,4.761473,0.003906,3.578966,3.439182,1.0,1.0,1,2
9975,-9.341743,5.816851,0.0,18.900928,4.663298,0.0,3.578966,3.439182,1.0,1.0,1,2
9976,-9.286904,7.559451,0.0,18.936211,4.835104,0.0,3.578966,3.439182,1.0,1.0,1,2
9978,-9.218451,7.044034,0.003906,18.977053,4.81056,0.0,3.578966,3.439182,1.0,1.0,1,2
9985,-9.163227,5.743219,0.0,19.015211,4.196968,0.0,3.578966,3.439182,1.0,1.0,1,2
10005,-9.118933,5.939569,-0.003906,19.043015,3.14159,0.0,3.578966,3.439182,1.0,1.0,1,2
10006,-9.059875,6.258636,0.0,19.071968,3.092503,0.0,3.578966,3.439182,1.0,1.0,1,2
10017,-9.007144,5.522326,0.003906,19.097662,2.87161,0.0,3.578966,3.439182,1.0,1.0,1,2
10018,-8.958057,5.939569,0.0,19.122206,2.527998,0.0,3.578966,3.439182,1.0,1.0,1,2
10035,-8.912038,5.571414,0.003906,19.14023,2.012581,0.003906,3.578966,3.439182,1.0,1.0,1,2
10037,-8.870045,4.049706,0.007812,19.155762,1.570795,0.003906,3.578966,3.439182,1.0,1.0,1,2
10055,-8.843201,2.626173,0.003906,19.163815,0.908116,0.0,3.578966,3.439182,1.0,1.0,1,2
10067,-8.822683,2.699804,-0.003906,19.1688,0.441786,0.0,3.578966,3.439182,1.0,1.0,1,2
10069,-8.796798,3.583376,-0.007812,19.171484,0.392699,0.0,3.578966,3.439182,1.0,1.0,1,2
10070,-8.758064,5.252346,-0.011719,19.171293,0.245437,0.0,3.578966,3.439182,1.0,1.0,1,2
10079,-8.708018,5.350521,0.0,19.171293,0.147262,0.0,3.578966,3.439182,1.0,1.0,1,2
10100,-8.666218,5.031453,0.003906,19.171101,0.049087,0.0,3.578966,3.439182,1.0,1.0,1,2
10101,-8.623075,4.147881,0.003906,19.171101,0.245437,0.0,3.578966,3.439182,1.0,1.0,1,2
10110,-8.579356,4.614211,0.0,19.171484,0.26998,0.0,3.578966,3.439182,1.0,1.0,1,2
10131,-8.543691,3.853357,0.007812,19.173019,0.049087,0.0,3.578966,3.439182,1.0,1.0,1,2
10132,-8.51838,1.767144,0.003906,19.17647,0.859029,0.0,3.578966,3.439182,1.0,1.0,1,2
10134,-8.500164,2.110756,-0.003906,19.178387,0.196349,0.0,3.578966,3.439182,1.0,1.0,1,2
10157,-8.479839,2.527998,-0.007812,19.179729,0.46633,0.0,3.578966,3.439182,1.0,1.0,1,2
10158,-8.447433,4.147881,-0.007812,19.181263,0.343611,0.0,3.578966,3.439182,1.0,1.0,1,2
10173,-8.403523,5.473239,-0.007812,19.184523,0.711766,0.0,3.578966,3.439182,1.0,1.0,1,2
10174,-8.354819,4.589667,0.003906,19.191618,1.325358,0.0,3.578966,3.439182,1.0,1.0,1,2
10176,-8.320497,3.755182,0.003906,19.204657,1.791688,-0.003906,3.578966,3.439182,1.0,1.0,1,2
10194,-8.292501,2.135299,0.007812,19.227283,3.509745,0.0,3.578966,3.439182,1.0,1.0,1,2
10195,-8.27371,1.889863,0.003906,19.258537,3.951531,0.0,3.578966,3.439182,1.0,1.0,1,2
10203,-8.253961,2.601629,-0.003906,19.298422,5.767763,-0.003906,3.578966,3.439182,1.0,1.0,1,2
10229,-8.231335,2.822522,0.0,19.34425,6.28318,-0.007812,3.578966,3.439182,1.0,1.0,1,2
10231,-8.207174,2.086212,0.0,19.40369,7.093122,0.0,3.578966,3.439182,1.0,1.0,1,2
10232,-8.191068,1.178096,0.007812,19.460447,6.160462,0.003906,3.578966,3.439182,1.0,1.0,1,2
10238,-8.185315,0.245437,0.0,19.508961,5.08054,0.003906,3.578966,3.439182,1.0,1.0,1,2
10255,-8.182055,0.122718,0.0,19.54635,3.706095,0.003906,3.578966,3.439182,1.0,1.0,1,2
10257,-8.180904,-0.343611,0.0,19.573963,3.8779,0.0,3.578966,3.439182,1.0,1.0,1,2
10269,-8.181288,-0.539961,0.007812,19.608477,4.07425,0.0,3.578966,3.439182,1.0,1.0,1,2
10285,-8.181096,-0.220893,0.0,19.646059,5.154171,0.0,3.578966,3.439182,1.0,1.0,1,2
10286,-8.181096,-0.049087,0.0,19.689587,5.129628,0.0,3.578966,3.439182,1.0,1.0,1,2
10288,-8.181096,0.0,0.0,19.729469,3.951531,0.0,3.578966,3.439182,1.0,1.0,1,2
10299,-8.181096,0.0,0.0,19.766478,3.902444,0.0,3.578966,3.439182,1.0,1.0,1,2
10317,-8.181479,-0.613592,0.0,19.797541,4.295143,0.003906,3.578966,3.439182,1.0,1.0,1,2
10319,-8.181479,-0.417242,-0.003906,19.831671,4.000618,0.003906,3.578966,3.439182,1.0,1.0,1,2
10330,-8.181288,-0.171806,0.0,19.865419,4.123337,0.0,3.578966,3.439182,1.0,1.0,1,2
10349,-8.181288,-0.392699,0.0,19.897249,3.926988,0.0,3.578966,3.439182,1.0,1.0,1,2
10350,-8.181672,-0.245437,0.0,19.927353,4.07425,0.0,3.578966,3.439182,1.0,1.0,1,2
10351,-8.181479,0.0,0.0,19.965702,4.34423,0.0,3.578966,3.439182,1.0,1.0,1,2
10371,-8.181479,0.0,0.007812,20.00923,5.031453,0.0,3.578966,3.439182,1.0,1.0,1,2
10373,-8.181479,-0.024544,0.0,20.053522,4.835104,0.003906,3.578966,3.439182,1.0,1.0,1,2
10391,-8.181479,-0.147262,0.0,20.088804,4.81056,-0.003906,3.578966,3.439182,1.0,1.0,1,2
